id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
190448,Modernes Studioapartment Berlin,920085,Ursula,Neukölln,Buckow Nord,52.44148568338185,13.46192775672965,Entire home/apt,50,2,7,2019-01-05,0.09,2,223
191023,2-Room-Apartment in Berlin-Mitte,923408,Anne,Mitte,Alexanderplatz,52.51178126319938,13.407514094169711,Private room,49,1,40,2018-08-16,0.72,1,0
192050,Perfect for 5 + WLAN near (URL HIDDEN),929861,Mandy,Pankow,Pankow Süd,52.57240900194288,13.421871279754898,Entire home/apt,50,120,25,2018-09-02,0.29,2,147
192052,studio apartment in mitte (N° 1),929943,Reineldis & Fabian,Mitte,Brunnenstr. Süd,52.52940390732017,13.39327420282074,Entire home/apt,79,2,212,2018-04-30,2.38,3,0
192103,studio apartment in mitte (N° 2),929943,Reineldis & Fabian,Mitte,Brunnenstr. Süd,52.52957871113231,13.391711340752158,Entire home/apt,75,2,253,2018-06-19,2.86,3,0
192499,FILMSALON,868282,Frank,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.4936479305933,13.421148882821425,Private room,49,2,413,2019-01-01,4.57,2,49
193601,"Well located, cozy 2 rooms apartment, all close by",939230,Nana M,Pankow,Pankow Süd,52.55522332231384,13.423073561582873,Entire home/apt,60,3,0,,,1,70
193625,perfect spot/place in Down Town :-),939077,Bob,Mitte,Alexanderplatz,52.527619309111245,13.388895101155162,Private room,38,1,353,2019-01-10,3.95,1,8
194374,Cottage in the city with garden,943996,Monika,Lichtenberg,Karlshorst,52.477390158817194,13.507936941497187,Entire home/apt,65,5,34,2019-01-02,0.40,6,285
194425,Bright Kreuzberg Room with Balcony ,944369,Max,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.48950363151869,13.402079988342718,Private room,45,1,6,2012-12-31,0.07,1,365
194465,Beautiful Loft-Studio with garden,944530,Christian And Verónica,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.520442263765545,13.444983885777429,Entire home/apt,75,3,136,2019-01-02,1.54,1,202
194546,Central modern 2-room flat in Mitte,944961,Veli,Mitte,Alexanderplatz,52.50604469012276,13.417929178855122,Entire home/apt,75,4,93,2018-12-20,1.13,2,61
194694,a light from heaven & an old school,945655,M,Lichtenberg,Alt-Lichtenberg,52.51244743327123,13.492144696962328,Private room,38,3,108,2018-12-12,1.22,2,32
195467,Obere Etage im Haus.,889228,Jacqueline,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.49420770930038,13.468728177198354,Private room,89,2,7,2018-12-16,0.29,1,350
196149,Best location in Berlin-Mitte /WIFI,954669,Martin,Mitte,Brunnenstr. Süd,52.53092443537318,13.403572311247895,Entire home/apt,74,2,313,2019-01-11,4.50,1,71
196285,Studio-apt Kreuzberg: central/cozy,955509,Karsten,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49689827689657,13.423479701611665,Entire home/apt,50,3,92,2015-05-26,1.03,3,14
197291,"App. w garden, firepl. a. whirlpool",1311026,Volker,Pankow,Blankenburg/Heinersdorf/Märchenland,52.58088569648626,13.443772840039303,Entire home/apt,120,1,32,2018-12-15,0.36,1,362
197850,Nice place near Kulturbrauerei,964971,Tanja,Pankow,Prenzlauer Berg Südwest,52.53744037819702,13.411644104646172,Private room,69,3,246,2018-01-03,2.77,1,0
198584,"Oriental Style Room, Kudamm / Zoo",969532,Wendy,Charlottenburg-Wilm.,Düsseldorfer Straße,52.498889160288,13.323856192126888,Private room,38,7,10,2018-12-22,0.21,2,335
198896,A lovely luminous room...,971540,Jean-Baptiste,Tempelhof - Schöneberg,Schöneberg-Süd,52.4808799803706,13.354502530986752,Private room,25,1,10,2016-07-13,0.12,1,0
200125,TOP apartment in art nouveau villa,977942,Rainer,Steglitz - Zehlendorf,Zehlendorf  Nord,52.437369993196064,13.222656493552439,Entire home/apt,89,4,0,,,1,55
201224,very charming central apartment....,984036,Rene,Mitte,Tiergarten Süd,52.504484788621085,13.35903344819543,Entire home/apt,88,3,194,2018-12-17,2.31,1,83
203634,Outstanding penthouse in Prenz Berg,998898,Dimitry,Pankow,Helmholtzplatz,52.54301025680194,13.415250690082251,Entire home/apt,125,4,113,2018-12-29,1.29,1,80
204609,"Bright room in 1870s-building, nice neighbourhood",893138,Katja,Lichtenberg,Neu Lichtenberg,52.50521255445632,13.478590392843568,Private room,49,2,130,2018-10-28,1.47,1,57
204617,separates Mini-Appartement mit  Bad + WC,1004934,Angelika,Charlottenburg-Wilm.,Neue Kantstraße,52.50516591500461,13.2946603001323,Entire home/apt,50,1,6,2017-04-04,0.27,1,0
205296,4* apartment in quiet south Berlin,1009105,Gisela,Neukölln,Rudow,52.41234995666815,13.500314073056284,Entire home/apt,100,5,0,,,1,348
206454,Hot Spot Berlin-Mitte apartment!,358915,Diana,Mitte,Brunnenstr. Süd,52.53202563222981,13.40097022182888,Entire home/apt,70,3,25,2018-12-28,0.30,1,13
207740,Schicke Garten-Maisonette in Kreuzberg,1022663,Vanessa,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.500417014749296,13.435778838381852,Entire home/apt,195,3,8,2018-12-30,0.46,1,0
208495,CENTRAL VINTAGE-MODERN FLAT,965569,Coco,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51274964636898,13.463579217360605,Entire home/apt,150,2,0,,,1,0
209233,Sunny Apt near Nollendorfplatz,1328204,Jairo,Tempelhof - Schöneberg,Schöneberg-Nord,52.49911571363337,13.35101698426707,Entire home/apt,50,30,2,2018-03-30,0.05,2,32
209649,Berlin Center – Charlottenburg Wilmersdorf,1033300,Thomas,Charlottenburg-Wilm.,Kantstraße,52.51079405546008,13.302161703740412,Private room,200,7,34,2019-01-03,0.38,1,348
210734,VERY CENTRAL AND COSY,1039350,Gosia,Mitte,Moabit West,52.5229757133339,13.33415700339061,Entire home/apt,165,3,254,2018-12-26,2.85,1,285
212348,2 Zimmer mit Balkon in Friedrichshain,1095251,Nadin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50811452975861,13.463255814311049,Private room,55,2,0,,,1,0
214491,"enchanting room in the centre,",1107206,Lalita,Mitte,Alexanderplatz,52.5207625967276,13.381918709025594,Private room,35,1,166,2019-01-01,1.91,1,338
214518,Chimaysaberlin B&B Front Double Bed,156897,Helen,Charlottenburg-Wilm.,Otto-Suhr-Allee,52.519934247472754,13.3005575479819,Private room,51,1,7,2018-10-11,0.09,2,329
214784,Charming Room in a beautiful flat,1108996,Alexandra,Neukölln,Reuterstraße,52.490044361012735,13.426967298411418,Private room,35,2,196,2019-01-13,2.19,1,55
214855,dnb-berlin - private room,706845,Anna,Mitte,Tiergarten Süd,52.50183956508407,13.354646685641047,Private room,45,3,199,2019-01-04,2.46,1,294
220445,Apt. Near Charlottenburg Palace,1142834,Detlef,Charlottenburg-Wilm.,Mierendorffplatz,52.52470399077788,13.299557839037416,Entire home/apt,60,30,17,2018-11-02,0.24,1,244
220808,bright room in three-room apartment,1145078,Antonie,Steglitz - Zehlendorf,Ostpreußendamm,52.430104358855026,13.32693121803587,Private room,45,2,29,2018-10-31,0.38,1,332
221015,clean calm cosy central apartment,1146238,Arzu & Tom,Mitte,Wedding Zentrum,52.540629677496234,13.351473944161677,Entire home/apt,75,1,424,2019-01-04,4.78,2,56
222784,"Queit-central-balcony-WiFi, lease - min 2 months",1156924,Kelly,Mitte,Moabit West,52.529803443195995,13.340366691280755,Entire home/apt,69,60,195,2018-08-31,2.26,1,321
223622,1 bedroom in Berlin Friedrichshain,913422,Kathrin,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.51502989645929,13.443848522015694,Entire home/apt,45,2,6,2017-01-02,0.08,1,0
226108,Homely flat in the heart of Berlin,1178780,Sabine,Mitte,Alexanderplatz,52.52914407437833,13.402943608247169,Entire home/apt,69,30,4,2016-10-21,0.05,1,274
226925,Appartement Dressler at lake Seddin,898681,Michael,Treptow - Köpenick,Schmöckwitz/Karolinenhof/Rauchfangswerder,52.37878080449927,13.652787226696123,Entire home/apt,50,2,2,2018-11-05,0.04,4,89
227072,"Cosy and huge family place, 1184sf",1093451,Julia,Mitte,Brunnenstr. Süd,52.53601083929215,13.405435238730053,Entire home/apt,110,5,29,2018-09-22,0.33,1,3
228964,super Wohnung MITTEndrin!,1195025,Behnam,Mitte,Alexanderplatz,52.52437689318986,13.407359613120262,Private room,95,1,20,2018-10-28,0.50,2,365
229075,Sun-drenched three-room-apartment,1195776,Cornelia Und Claudia,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49435563389957,13.429129386130754,Entire home/apt,75,21,43,2018-12-15,0.49,1,168
229099,Nice room near airport Berlin SXF,1196119,Hannes,Treptow - Köpenick,Altglienicke,52.40354899284034,13.533731117373119,Private room,30,1,200,2018-06-29,2.36,1,106
229348,Excl. Studio A Mitte/Hansaviertel,1195177,Annika,Mitte,Moabit Ost,52.51992057425589,13.341492658563284,Entire home/apt,69,5,55,2019-01-05,0.63,2,315
229363,Excl. Studio B Mitte/Hansaviertel,1195177,Annika,Mitte,Moabit Ost,52.522072202058084,13.34352668268552,Entire home/apt,69,4,34,2018-08-01,0.45,2,0
229776,Cosy room in Mitte / Rosenthaler Platz,956350,Arne,Mitte,Alexanderplatz,52.52833799965169,13.406337450495052,Private room,46,3,114,2018-12-18,1.29,1,254
230611,4 bedroom holiday house Berlin,1205340,Christine,Tempelhof - Schöneberg,Lichtenrade,52.392687726133005,13.391632552317796,Entire home/apt,65,60,6,2015-12-18,0.08,1,0
230824,Bright & Roomy in Vintage Home,1206680,Marie,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.506840814433545,13.470117582270042,Private room,28,1,135,2018-12-21,1.58,3,0
231220,"1 Room Apartment, Charlottenburg",1209193,Michael,Charlottenburg-Wilm.,Westend,52.51190027747297,13.284742775886706,Entire home/apt,30,60,18,2018-09-02,0.23,1,225
231598,Apartment Berlin,1210839,Maria Teresa,Tempelhof - Schöneberg,Schöneberg-Nord,52.491763485978296,13.351436302461568,Entire home/apt,49,60,62,2018-09-16,0.74,1,289
233083,2-bed-loft-dwelling designers flat,1219893,Katharina,Charlottenburg-Wilm.,Neue Kantstraße,52.50397219242038,13.295973011618045,Entire home/apt,98,60,37,2018-12-31,0.43,1,136
233453,Pretty room in Neukölln/Sonnenallee,1221935,Anne,Neukölln,Reuterstraße,52.48417093894849,13.437282187018786,Private room,32,2,30,2013-11-20,0.35,1,320
233770,Holiday apartment in Berlin's Green,1224097,Bernhard,Marzahn - Hellersdorf,Mahlsdorf,52.47587685980947,13.607608178539033,Entire home/apt,55,2,16,2018-11-11,0.27,1,331
234642,Galerie Remise,1228735,Beate,Reinickendorf,Ost 1,52.563071940202285,13.365225284124751,Entire home/apt,149,5,0,,,1,241
236509,"Berlin City Center, Great Vista",1240004,Georg,Mitte,Alexanderplatz,52.51578831180304,13.418549312655479,Entire home/apt,82,90,39,2018-06-08,0.44,2,220
237038,A lovely room in the Mitte - Berlin,253136,Peter,Mitte,Regierungsviertel,52.511045684345866,13.381400737088446,Private room,55,2,129,2018-11-25,1.47,3,54
237359,"Sweet Home , romantic apartment",1244725,Jutta,Reinickendorf,West 5,52.58796884506984,13.278397055604987,Entire home/apt,60,4,3,2018-05-25,0.06,1,208
237670,Apartment Burde 2,920085,Ursula,Neukölln,Buckow Nord,52.44141610069692,13.46075330523135,Entire home/apt,43,2,5,2018-10-23,0.13,2,230
238396,"Within the city, calm and leafy",1250154,Henrik,Pankow,Prenzlauer Berg Südwest,52.5321411985643,13.415193972599369,Entire home/apt,60,3,386,2019-01-13,4.41,2,42
239139,"Central, Berlin Mitte, 4 Pers.",1254352,Jana,Mitte,Brunnenstr. Süd,52.53624688585295,13.39794951411197,Private room,55,90,101,2018-08-13,1.15,2,232
239314,Comfortable Room in Vintage Home,1206680,Marie,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50583363964932,13.470255918977944,Private room,30,1,56,2018-12-09,0.66,3,90
240169,"Berlin, Neukölln, Room B",1259589,Alexine,Neukölln,Rixdorf,52.479170437611366,13.437874284970372,Private room,31,3,147,2018-11-11,4.08,3,0
240735,I want Berlin!,1262812,Heike,Marzahn - Hellersdorf,Biesdorf,52.49957828921166,13.557983046191426,Private room,35,5,16,2018-07-07,0.19,2,165
242366,Chic 2 room apartment  Berlin Mitte,1003245,Maryna,Mitte,Moabit Ost,52.523867805796364,13.357807298453261,Entire home/apt,45,2,110,2018-12-22,1.39,1,263
242794,Elegant renovated apartment 72 m2,1274606,Mario,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51487095989102,13.45561448958188,Entire home/apt,100,4,43,2018-10-28,0.53,1,291
242908,Holiday Apartment in Berlin Wannsee with balcony,1275359,Henning,Steglitz - Zehlendorf,Zehlendorf  Südwest,52.415578463417404,13.164177682274188,Entire home/apt,95,5,0,,,2,256
242927,Holiday Rental in Berlin Wannsee with small garden,1275359,Henning,Steglitz - Zehlendorf,Zehlendorf  Südwest,52.41580605640964,13.164464301716835,Entire home/apt,95,5,1,2018-05-08,0.12,2,249
242978,Exclusive one-bedroom apartment,1275576,Thomas,Mitte,Moabit West,52.52803899815502,13.33020950403227,Entire home/apt,63,2,78,2019-01-14,1.06,6,237
243057,"rooftop-apartement ""Blueberry Hill""  Berlin center",1275795,Arne & Ute,Mitte,Moabit West,52.53067177517643,13.335319849326705,Entire home/apt,175,2,26,2018-12-09,0.57,1,321
243063,Holiday apartment in Berlin Mitte,1275846,Anna,Mitte,Brunnenstr. Süd,52.52850021063429,13.390670051625648,Entire home/apt,130,1,190,2019-01-02,2.39,2,86
243081,"Living with style, apartment 2",1275846,Anna,Mitte,Brunnenstr. Süd,52.529300335813915,13.390843054117079,Entire home/apt,120,1,161,2019-01-01,1.98,2,93
243238,Blue Jewel in Green Borough,1276585,Katharina,Treptow - Köpenick,Johannisthal,52.44595823727052,13.497777517486083,Entire home/apt,64,2,71,2018-12-01,1.50,1,294
244425,11th-Floor near KaDeWe!! -in Berlin,1282150,Bernd,Tempelhof - Schöneberg,Schöneberg-Nord,52.50040186218021,13.345326956497406,Entire home/apt,55,90,163,2018-02-18,1.87,4,222
244924,sunny 2-room appartment in Berlin ,933872,Johanna,Tempelhof - Schöneberg,Schöneberg-Süd,52.48504389136357,13.360035335647384,Private room,29,1,63,2018-12-08,0.72,1,339
245744,Apartment in central Berlin,1289259,Martina,Mitte,Regierungsviertel,52.521983608737116,13.390592110573774,Entire home/apt,150,3,110,2018-12-27,1.31,1,273
245781,1-room FewWo near Alexanderplatz,1289393,Hille,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.52484408831049,13.424473555840493,Entire home/apt,60,3,79,2018-12-08,0.94,3,286
245809,2-bedroom apartment Prenzlauer Berg,1289393,Hille,Pankow,Prenzlauer Berg Nord,52.54401213473802,13.43987378457797,Entire home/apt,76,3,35,2018-11-25,0.44,3,315
245827,2-bedroom apartment Gendarmenmarkt,1289393,Hille,Mitte,Regierungsviertel,52.511546822569706,13.400528244169935,Entire home/apt,79,3,78,2018-12-30,1.04,3,278
245991,World stroller's club 2,1290112,Wolfhard,Reinickendorf,West 2,52.58422265071105,13.231135335147542,Entire home/apt,24,30,3,2018-10-14,0.05,2,0
246007,World stroller's club 1,1290112,Wolfhard,Reinickendorf,West 2,52.58202746702554,13.230722251838973,Entire home/apt,20,30,6,2017-02-01,0.08,2,0
248192,Adorable apartment in the City Center of Berlin,662565,Gisella,Tempelhof - Schöneberg,Schöneberg-Nord,52.497819923780675,13.347333100731296,Entire home/apt,53,1,136,2019-01-14,1.65,6,239
248375,Culture and shopping,1301421,Alexander,Charlottenburg-Wilm.,Kantstraße,52.50822824821179,13.3118383137475,Private room,45,14,12,2018-10-02,0.15,3,0
249220,1 room in an apartment in Berlin ,1305769,Laurence,Charlottenburg-Wilm.,Barstraße,52.481586353801724,13.31363801729039,Private room,45,2,5,2016-07-21,0.12,1,0
249419,Studio to feel good Prenzlauerberg!,1306624,Au,Pankow,Helmholtzplatz,52.54300023226586,13.424867612774582,Entire home/apt,85,3,151,2018-12-17,1.76,1,0
250007,Exotic holiday apartment in Berlin,1310272,Jörg Und Sara,Tempelhof - Schöneberg,Schöneberg-Nord,52.494874698950795,13.35171087023955,Entire home/apt,69,2,118,2018-12-08,1.50,1,0
250023,Family- Apartment am KaDeWe 2,1310277,Claudia,Charlottenburg-Wilm.,Düsseldorfer Straße,52.49771085347568,13.336256129147833,Entire home/apt,70,90,44,2018-09-23,0.54,1,270
250067,Great 2bd apt perfect for a couple,1310454,Andrea,Neukölln,Reuterstraße,52.48514348949563,13.443860405079963,Entire home/apt,55,4,3,2015-06-10,0.04,1,0
250121,Cosy single room,1310755,Joe,Pankow,Prenzlauer Berg Südwest,52.53137274624412,13.408128617005575,Private room,45,3,6,2015-01-11,0.08,4,365
250138,Nice double room,1310755,Joe,Pankow,Prenzlauer Berg Südwest,52.53098335204725,13.406989746683925,Private room,50,7,3,2012-07-17,0.04,4,365
250171,Great Double bedroom,1310755,Joe,Pankow,Prenzlauer Berg Südwest,52.530267947753515,13.40789141195877,Private room,55,3,8,2017-01-04,0.10,4,348
250253,Apartment: Luise in Berlin,1311309,Ute,Charlottenburg-Wilm.,Otto-Suhr-Allee,52.51874220456371,13.30645992534407,Entire home/apt,97,3,20,2018-12-25,0.36,4,225
250376,142 m² = 1530 ft² ♥LOFT♥ROOMS in Friedrichshain,1312190,Davide,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.512132273142285,13.452285824669957,Private room,175,2,94,2018-08-02,1.10,2,164
250684,Lovely four bedroom,1310755,Joe,Pankow,Prenzlauer Berg Südwest,52.52997409417848,13.407796644730958,Private room,95,3,16,2018-12-17,0.20,4,341
250687,Apollo Apartments 1,1310866,Ashraf,Tempelhof - Schöneberg,Schöneberg-Süd,52.48492592550737,13.360527884010908,Entire home/apt,52,3,28,2018-10-19,0.35,2,0
250704,Holiday Apartment with Garden,1314462,Otto,Tempelhof - Schöneberg,Marienfelde,52.422980853317995,13.375285163818573,Entire home/apt,60,3,18,2018-10-13,0.31,1,302
250707,Apartment: Friederike in Berlin,1311309,Ute,Charlottenburg-Wilm.,Otto-Suhr-Allee,52.518513961716465,13.308385637166637,Entire home/apt,58,3,4,2016-12-07,0.06,4,234
250729,Apartment: Grazer Gärten in Berlin,1311309,Ute,Tempelhof - Schöneberg,Friedenau,52.46903798906477,13.347680742264842,Entire home/apt,72,3,1,2017-03-06,0.04,4,224
250753,Apartment: Großer Kurfürst,1311309,Ute,Mitte,Tiergarten Süd,52.50026036393858,13.364660230943686,Entire home/apt,97,3,7,2018-10-23,0.53,4,171
251398,Modern Room in a nice Environment,1318500,Renate,Spandau,Heerstraße Nord,52.51604140777268,13.17573476978597,Private room,40,1,30,2019-01-01,0.38,1,339
252699,*** modern-cozy-design apartment ,1326695,Stina,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.514614659187515,13.450330136092056,Entire home/apt,56,60,2,2015-03-09,0.02,1,176
252933,Room vibrant but cozy Schoeneberg,1328204,Jairo,Tempelhof - Schöneberg,Schöneberg-Nord,52.49838863133127,13.350093297874128,Private room,32,2,113,2019-01-03,1.48,2,22
252967,Pension am Traveplatz Zimmer 1,1328326,Wolfram,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51144118745294,13.471455432590359,Private room,32,2,40,2018-10-14,0.49,3,289
252993,Pension am Traveplatz Zimmer 2,1328326,Wolfram,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51206994915768,13.471651967995689,Private room,32,2,135,2019-01-03,1.68,3,168
253005,Pension am Traveplatz Zimmer 3,1328326,Wolfram,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.511224216695254,13.47062243909013,Private room,28,2,33,2018-12-30,0.39,3,332
254762,Cosy StudioFlat in trendy Kreuzberg,1171000,Bernardo,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.503229927028094,13.43322133745332,Entire home/apt,80,93,95,2018-07-22,1.09,3,89
254788,Cosy Flat in Kreuzberg 36!,1171000,Bernardo,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.49767581546101,13.413139592353673,Entire home/apt,50,93,99,2016-04-25,1.16,3,0
255368,Very Well Located Room in Neukolln's Trendy Area!,1341919,Stephanie,Neukölln,Reuterstraße,52.48727400817664,13.42884587965841,Private room,35,2,12,2018-12-30,1.33,2,0
255557,Cosy studio FridayBerlin for you,1343263,Agnieszka,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.508981919092825,13.466488478543468,Entire home/apt,55,3,117,2019-01-02,1.47,1,70
255722,Renovated apt in an old building,1344455,Wolfram,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.495952960250825,13.38529139868868,Entire home/apt,75,3,86,2019-01-10,1.00,1,189
255778,Beautiful apt. in a great location,1344754,Bwk,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.497011137976266,13.443700466582648,Entire home/apt,96,2,149,2018-12-17,2.84,1,225
255829,Idyllic located Apartment,1345035,Sylvia,Tempelhof - Schöneberg,Lichtenrade,52.39178909143883,13.410112227458084,Entire home/apt,51,3,40,2018-12-23,0.53,2,259
